"Código","Unidade Territorial","UF","Referência","Pessoas com deficiência (PCD) que recebem o Benefício de Prestação Continuada (BPC) por Município pagador"
"210460","GOVERNADOR EUGÊNIO BARROS","MA","01/2020","206"
"210460","GOVERNADOR EUGÊNIO BARROS","MA","02/2020","204"
"210460","GOVERNADOR EUGÊNIO BARROS","MA","04/2020","207"
"210460","GOVERNADOR EUGÊNIO BARROS","MA","05/2020","206"
"210460","GOVERNADOR EUGÊNIO BARROS","MA","06/2020","204"
"210460","GOVERNADOR EUGÊNIO BARROS","MA","07/2020","203"
"210460","GOVERNADOR EUGÊNIO BARROS","MA","09/2020","202"
"210460","GOVERNADOR EUGÊNIO BARROS","MA","10/2020","204"
"210460","GOVERNADOR EUGÊNIO BARROS","MA","11/2020","203"
"210460","GOVERNADOR EUGÊNIO BARROS","MA","12/2020","205"
"210462","GOVERNADOR LUIZ ROCHA","MA","05/2020","54"
"210462","GOVERNADOR LUIZ ROCHA","MA","01/2020","53"
"210462","GOVERNADOR LUIZ ROCHA","MA","02/2020","52"
"210462","GOVERNADOR LUIZ ROCHA","MA","03/2020","52"
"210462","GOVERNADOR LUIZ ROCHA","MA","04/2020","53"
"210462","GOVERNADOR LUIZ ROCHA","MA","12/2020","57"
"210462","GOVERNADOR LUIZ ROCHA","MA","11/2020","55"
"210462","GOVERNADOR LUIZ ROCHA","MA","09/2020","54"
"210462","GOVERNADOR LUIZ ROCHA","MA","08/2020","53"
"210462","GOVERNADOR LUIZ ROCHA","MA","10/2020","54"
"210462","GOVERNADOR LUIZ ROCHA","MA","07/2020","54"
"210462","GOVERNADOR LUIZ ROCHA","MA","06/2020","54"
"210465","GOVERNADOR NEWTON BELLO","MA","10/2020","114"
"210465","GOVERNADOR NEWTON BELLO","MA","09/2020","111"
"210465","GOVERNADOR NEWTON BELLO","MA","01/2020","109"
"210465","GOVERNADOR NEWTON BELLO","MA","08/2020","110"
"210465","GOVERNADOR NEWTON BELLO","MA","05/2020","109"
"210465","GOVERNADOR NEWTON BELLO","MA","12/2020","109"
"210465","GOVERNADOR NEWTON BELLO","MA","02/2020","109"
"210465","GOVERNADOR NEWTON BELLO","MA","03/2020","109"
"210465","GOVERNADOR NEWTON BELLO","MA","04/2020","109"
"210465","GOVERNADOR NEWTON BELLO","MA","11/2020","114"
"210465","GOVERNADOR NEWTON BELLO","MA","06/2020","110"
"210465","GOVERNADOR NEWTON BELLO","MA","07/2020","110"
"210467","GOVERNADOR NUNES FREIRE","MA","10/2020","380"
"210467","GOVERNADOR NUNES FREIRE","MA","04/2020","397"
"210467","GOVERNADOR NUNES FREIRE","MA","07/2020","390"
"210467","GOVERNADOR NUNES FREIRE","MA","11/2020","379"
"210467","GOVERNADOR NUNES FREIRE","MA","12/2020","375"
"210467","GOVERNADOR NUNES FREIRE","MA","09/2020","383"
"210467","GOVERNADOR NUNES FREIRE","MA","03/2020","390"
"210467","GOVERNADOR NUNES FREIRE","MA","02/2020","385"
"210467","GOVERNADOR NUNES FREIRE","MA","05/2020","392"
"210467","GOVERNADOR NUNES FREIRE","MA","06/2020","392"
"210467","GOVERNADOR NUNES FREIRE","MA","08/2020","384"
"210467","GOVERNADOR NUNES FREIRE","MA","01/2020","387"
"210470","GRAÇA ARANHA","MA","04/2020","43"
"210470","GRAÇA ARANHA","MA","11/2020","43"
"210470","GRAÇA ARANHA","MA","09/2020","44"
"210470","GRAÇA ARANHA","MA","05/2020","43"
"210470","GRAÇA ARANHA","MA","01/2020","43"
"210470","GRAÇA ARANHA","MA","02/2020","43"
"210470","GRAÇA ARANHA","MA","03/2020","43"
"210470","GRAÇA ARANHA","MA","06/2020","44"
"210470","GRAÇA ARANHA","MA","07/2020","43"
"210470","GRAÇA ARANHA","MA","08/2020","43"
"210470","GRAÇA ARANHA","MA","10/2020","43"
"210470","GRAÇA ARANHA","MA","12/2020","43"
"210480","GRAJAÚ","MA","04/2020","908"
"210480","GRAJAÚ","MA","07/2020","905"
"210480","GRAJAÚ","MA","05/2020","907"
"210480","GRAJAÚ","MA","01/2020","916"
"210480","GRAJAÚ","MA","12/2020","905"
"210480","GRAJAÚ","MA","10/2020","915"
"210480","GRAJAÚ","MA","03/2020","896"
"210480","GRAJAÚ","MA","06/2020","906"
"210480","GRAJAÚ","MA","11/2020","911"
"210480","GRAJAÚ","MA","02/2020","893"
"210480","GRAJAÚ","MA","08/2020","908"
"210480","GRAJAÚ","MA","09/2020","909"
"210490","GUIMARÃES","MA","08/2020","134"
"210490","GUIMARÃES","MA","10/2020","135"
"210490","GUIMARÃES","MA","02/2020","136"
"210490","GUIMARÃES","MA","12/2020","134"
"210490","GUIMARÃES","MA","11/2020","135"
"210490","GUIMARÃES","MA","03/2020","137"
"210490","GUIMARÃES","MA","01/2020","135"
"210490","GUIMARÃES","MA","04/2020","137"
"210490","GUIMARÃES","MA","05/2020","136"
"210490","GUIMARÃES","MA","06/2020","136"
"210490","GUIMARÃES","MA","07/2020","134"
"210490","GUIMARÃES","MA","09/2020","134"
"210500","HUMBERTO DE CAMPOS","MA","10/2020","308"
"210500","HUMBERTO DE CAMPOS","MA","06/2020","309"
"210500","HUMBERTO DE CAMPOS","MA","07/2020","307"
"210500","HUMBERTO DE CAMPOS","MA","08/2020","309"
"210500","HUMBERTO DE CAMPOS","MA","09/2020","311"
"210500","HUMBERTO DE CAMPOS","MA","11/2020","310"
"210500","HUMBERTO DE CAMPOS","MA","12/2020","311"
"210500","HUMBERTO DE CAMPOS","MA","01/2020","305"
"210500","HUMBERTO DE CAMPOS","MA","02/2020","303"
"210500","HUMBERTO DE CAMPOS","MA","03/2020","307"
"210500","HUMBERTO DE CAMPOS","MA","05/2020","309"
"210500","HUMBERTO DE CAMPOS","MA","04/2020","308"
"210510","ICATU","MA","04/2020","442"
"210510","ICATU","MA","05/2020","442"
"210510","ICATU","MA","08/2020","441"
"210510","ICATU","MA","09/2020","441"
"210510","ICATU","MA","06/2020","441"
"210510","ICATU","MA","10/2020","440"
"210510","ICATU","MA","11/2020","437"
"210510","ICATU","MA","12/2020","435"
"210510","ICATU","MA","07/2020","440"
"210510","ICATU","MA","01/2020","445"
"210510","ICATU","MA","02/2020","437"
"210510","ICATU","MA","03/2020","438"
"210515","IGARAPÉ DO MEIO","MA","06/2020","229"
"210515","IGARAPÉ DO MEIO","MA","03/2020","231"
"210515","IGARAPÉ DO MEIO","MA","12/2020","224"
"210515","IGARAPÉ DO MEIO","MA","02/2020","228"
"210515","IGARAPÉ DO MEIO","MA","11/2020","225"
"210515","IGARAPÉ DO MEIO","MA","01/2020","233"
"210515","IGARAPÉ DO MEIO","MA","10/2020","230"
"210515","IGARAPÉ DO MEIO","MA","09/2020","232"
"210515","IGARAPÉ DO MEIO","MA","08/2020","229"
"210515","IGARAPÉ DO MEIO","MA","07/2020","230"
"210515","IGARAPÉ DO MEIO","MA","05/2020","229"
"210515","IGARAPÉ DO MEIO","MA","04/2020","230"
"210520","IGARAPÉ GRANDE","MA","05/2020","362"
"210520","IGARAPÉ GRANDE","MA","06/2020","361"
"210520","IGARAPÉ GRANDE","MA","07/2020","360"
"210520","IGARAPÉ GRANDE","MA","02/2020","359"
"210520","IGARAPÉ GRANDE","MA","11/2020","360"
"210520","IGARAPÉ GRANDE","MA","01/2020","360"
"210520","IGARAPÉ GRANDE","MA","10/2020","360"
"210520","IGARAPÉ GRANDE","MA","12/2020","360"
"210520","IGARAPÉ GRANDE","MA","09/2020","361"
"210520","IGARAPÉ GRANDE","MA","08/2020","361"
"210520","IGARAPÉ GRANDE","MA","03/2020","359"
"210520","IGARAPÉ GRANDE","MA","04/2020","360"
"210530","IMPERATRIZ","MA","07/2020","4914"
"210530","IMPERATRIZ","MA","06/2020","4939"
"210530","IMPERATRIZ","MA","05/2020","4947"
"210530","IMPERATRIZ","MA","04/2020","4947"
"210530","IMPERATRIZ","MA","03/2020","4934"
"210530","IMPERATRIZ","MA","02/2020","4918"
"210530","IMPERATRIZ","MA","01/2020","4992"
"210530","IMPERATRIZ","MA","08/2020","4900"
"210530","IMPERATRIZ","MA","12/2020","4920"
"210530","IMPERATRIZ","MA","11/2020","4932"
"210530","IMPERATRIZ","MA","10/2020","4924"
"210530","IMPERATRIZ","MA","09/2020","4924"
"210535","ITAIPAVA DO GRAJAÚ","MA","10/2020","97"
"210535","ITAIPAVA DO GRAJAÚ","MA","09/2020","97"
"210535","ITAIPAVA DO GRAJAÚ","MA","06/2020","97"
"210535","ITAIPAVA DO GRAJAÚ","MA","05/2020","96"
"210535","ITAIPAVA DO GRAJAÚ","MA","04/2020","95"
"210535","ITAIPAVA DO GRAJAÚ","MA","03/2020","94"
"210535","ITAIPAVA DO GRAJAÚ","MA","02/2020","94"
"210535","ITAIPAVA DO GRAJAÚ","MA","01/2020","96"
"210535","ITAIPAVA DO GRAJAÚ","MA","11/2020","98"
"210535","ITAIPAVA DO GRAJAÚ","MA","12/2020","98"
"210535","ITAIPAVA DO GRAJAÚ","MA","07/2020","97"
"210535","ITAIPAVA DO GRAJAÚ","MA","08/2020","96"
"210540","ITAPECURU MIRIM","MA","07/2020","1000"
"210540","ITAPECURU MIRIM","MA","09/2020","1003"
"210540","ITAPECURU MIRIM","MA","11/2020","1010"
"210540","ITAPECURU MIRIM","MA","10/2020","1010"
"210540","ITAPECURU MIRIM","MA","08/2020","1002"
"210540","ITAPECURU MIRIM","MA","06/2020","990"
"210540","ITAPECURU MIRIM","MA","05/2020","988"
"210540","ITAPECURU MIRIM","MA","04/2020","983"
"210540","ITAPECURU MIRIM","MA","02/2020","952"
"210540","ITAPECURU MIRIM","MA","01/2020","959"
"210540","ITAPECURU MIRIM","MA","03/2020","971"
"210540","ITAPECURU MIRIM","MA","12/2020","999"
"210542","ITINGA DO MARANHÃO","MA","03/2020","613"
"210542","ITINGA DO MARANHÃO","MA","04/2020","615"
"210542","ITINGA DO MARANHÃO","MA","05/2020","615"
"210542","ITINGA DO MARANHÃO","MA","06/2020","614"
"210542","ITINGA DO MARANHÃO","MA","07/2020","614"
"210542","ITINGA DO MARANHÃO","MA","08/2020","610"
"210542","ITINGA DO MARANHÃO","MA","09/2020","609"
"210542","ITINGA DO MARANHÃO","MA","10/2020","606"
"210542","ITINGA DO MARANHÃO","MA","11/2020","598"
"210542","ITINGA DO MARANHÃO","MA","12/2020","588"
"210542","ITINGA DO MARANHÃO","MA","01/2020","614"
"210542","ITINGA DO MARANHÃO","MA","02/2020","612"
"210545","JATOBÁ","MA","04/2020","15"
"210545","JATOBÁ","MA","02/2020","15"
"210545","JATOBÁ","MA","03/2020","15"
"210545","JATOBÁ","MA","12/2020","20"
"210545","JATOBÁ","MA","11/2020","20"
"210545","JATOBÁ","MA","01/2020","15"
"210545","JATOBÁ","MA","10/2020","18"
"210545","JATOBÁ","MA","08/2020","16"
"210545","JATOBÁ","MA","07/2020","16"
"210545","JATOBÁ","MA","06/2020","16"
"210545","JATOBÁ","MA","09/2020","18"
"210545","JATOBÁ","MA","05/2020","16"
"210547","JENIPAPO DOS VIEIRAS","MA","01/2020","114"
"210547","JENIPAPO DOS VIEIRAS","MA","04/2020","113"
"210547","JENIPAPO DOS VIEIRAS","MA","08/2020","112"
"210547","JENIPAPO DOS VIEIRAS","MA","12/2020","114"
"210547","JENIPAPO DOS VIEIRAS","MA","11/2020","112"
"210547","JENIPAPO DOS VIEIRAS","MA","10/2020","112"
"210547","JENIPAPO DOS VIEIRAS","MA","09/2020","112"
"210547","JENIPAPO DOS VIEIRAS","MA","07/2020","111"
"210547","JENIPAPO DOS VIEIRAS","MA","06/2020","113"
"210547","JENIPAPO DOS VIEIRAS","MA","05/2020","113"
"210547","JENIPAPO DOS VIEIRAS","MA","03/2020","112"
"210547","JENIPAPO DOS VIEIRAS","MA","02/2020","112"
"210550","JOÃO LISBOA","MA","08/2020","495"
"210550","JOÃO LISBOA","MA","09/2020","498"
"210550","JOÃO LISBOA","MA","10/2020","495"
"210550","JOÃO LISBOA","MA","11/2020","495"
"210550","JOÃO LISBOA","MA","04/2020","498"
"210550","JOÃO LISBOA","MA","12/2020","490"
"210550","JOÃO LISBOA","MA","06/2020","498"
"210550","JOÃO LISBOA","MA","07/2020","496"
"210550","JOÃO LISBOA","MA","02/2020","495"
"210550","JOÃO LISBOA","MA","01/2020","500"
"210550","JOÃO LISBOA","MA","05/2020","496"
"210550","JOÃO LISBOA","MA","03/2020","496"
"210560","JOSELÂNDIA","MA","08/2020","139"
"210560","JOSELÂNDIA","MA","10/2020","138"
"210560","JOSELÂNDIA","MA","12/2020","137"
"210560","JOSELÂNDIA","MA","11/2020","138"
"210560","JOSELÂNDIA","MA","01/2020","140"
"210560","JOSELÂNDIA","MA","02/2020","140"
"210560","JOSELÂNDIA","MA","03/2020","141"
"210560","JOSELÂNDIA","MA","04/2020","141"
"210560","JOSELÂNDIA","MA","05/2020","141"
"210560","JOSELÂNDIA","MA","06/2020","141"
"210560","JOSELÂNDIA","MA","07/2020","139"
"210560","JOSELÂNDIA","MA","09/2020","138"
"210565","JUNCO DO MARANHÃO","MA","09/2020","16"
"210565","JUNCO DO MARANHÃO","MA","02/2020","16"
"210565","JUNCO DO MARANHÃO","MA","07/2020","16"
"210565","JUNCO DO MARANHÃO","MA","01/2020","16"
"210565","JUNCO DO MARANHÃO","MA","03/2020","16"
"210565","JUNCO DO MARANHÃO","MA","04/2020","16"
"210565","JUNCO DO MARANHÃO","MA","05/2020","16"
"210565","JUNCO DO MARANHÃO","MA","06/2020","16"
"210565","JUNCO DO MARANHÃO","MA","08/2020","16"
"210565","JUNCO DO MARANHÃO","MA","10/2020","16"
"210565","JUNCO DO MARANHÃO","MA","11/2020","16"
"210565","JUNCO DO MARANHÃO","MA","12/2020","16"
"210570","LAGO DA PEDRA","MA","11/2020","1051"
"210570","LAGO DA PEDRA","MA","03/2020","1048"
"210570","LAGO DA PEDRA","MA","12/2020","1029"
"210570","LAGO DA PEDRA","MA","02/2020","1040"
"210570","LAGO DA PEDRA","MA","04/2020","1052"
"210570","LAGO DA PEDRA","MA","05/2020","1052"
"210570","LAGO DA PEDRA","MA","06/2020","1055"
"210570","LAGO DA PEDRA","MA","07/2020","1055"
"210570","LAGO DA PEDRA","MA","01/2020","1048"
"210570","LAGO DA PEDRA","MA","08/2020","1056"
"210570","LAGO DA PEDRA","MA","09/2020","1061"
"210570","LAGO DA PEDRA","MA","10/2020","1063"
"210580","LAGO DO JUNCO","MA","03/2020","102"
"210580","LAGO DO JUNCO","MA","01/2020","102"
"210580","LAGO DO JUNCO","MA","02/2020","101"
"210580","LAGO DO JUNCO","MA","04/2020","103"
"210580","LAGO DO JUNCO","MA","05/2020","103"
"210580","LAGO DO JUNCO","MA","06/2020","103"
"210580","LAGO DO JUNCO","MA","07/2020","103"
"210580","LAGO DO JUNCO","MA","08/2020","104"
"210580","LAGO DO JUNCO","MA","09/2020","103"
"210580","LAGO DO JUNCO","MA","10/2020","103"
"210580","LAGO DO JUNCO","MA","11/2020","102"
"210580","LAGO DO JUNCO","MA","12/2020","100"
"210590","LAGO VERDE","MA","08/2020","602"
"210590","LAGO VERDE","MA","01/2020","602"
"210590","LAGO VERDE","MA","02/2020","591"
"210590","LAGO VERDE","MA","12/2020","601"
"210590","LAGO VERDE","MA","03/2020","590"
"210590","LAGO VERDE","MA","04/2020","595"
"210590","LAGO VERDE","MA","05/2020","596"
"210590","LAGO VERDE","MA","06/2020","601"
"210590","LAGO VERDE","MA","07/2020","601"
"210590","LAGO VERDE","MA","11/2020","605"
"210590","LAGO VERDE","MA","09/2020","605"
"210590","LAGO VERDE","MA","10/2020","605"
"210592","LAGOA DO MATO","MA","08/2020","33"
"210592","LAGOA DO MATO","MA","01/2020","29"
"210592","LAGOA DO MATO","MA","02/2020","31"
"210592","LAGOA DO MATO","MA","03/2020","31"
"210592","LAGOA DO MATO","MA","04/2020","32"
"210592","LAGOA DO MATO","MA","05/2020","33"
"210592","LAGOA DO MATO","MA","06/2020","34"
"210592","LAGOA DO MATO","MA","07/2020","33"
"210592","LAGOA DO MATO","MA","09/2020","34"
"210592","LAGOA DO MATO","MA","10/2020","35"
"210592","LAGOA DO MATO","MA","11/2020","35"
"210592","LAGOA DO MATO","MA","12/2020","35"
"210594","LAGO DOS RODRIGUES","MA","05/2020","92"
"210594","LAGO DOS RODRIGUES","MA","11/2020","93"
"210594","LAGO DOS RODRIGUES","MA","07/2020","94"
"210594","LAGO DOS RODRIGUES","MA","01/2020","90"
"210594","LAGO DOS RODRIGUES","MA","08/2020","94"
"210594","LAGO DOS RODRIGUES","MA","10/2020","94"
"210594","LAGO DOS RODRIGUES","MA","12/2020","92"
"210594","LAGO DOS RODRIGUES","MA","06/2020","94"
"210594","LAGO DOS RODRIGUES","MA","09/2020","94"
"210594","LAGO DOS RODRIGUES","MA","02/2020","89"
"210594","LAGO DOS RODRIGUES","MA","03/2020","90"
"210594","LAGO DOS RODRIGUES","MA","04/2020","91"
"210596","LAGOA GRANDE DO MARANHÃO","MA","05/2020","81"
"210596","LAGOA GRANDE DO MARANHÃO","MA","07/2020","82"
"210596","LAGOA GRANDE DO MARANHÃO","MA","12/2020","88"
"210596","LAGOA GRANDE DO MARANHÃO","MA","11/2020","87"
"210596","LAGOA GRANDE DO MARANHÃO","MA","10/2020","88"
"210596","LAGOA GRANDE DO MARANHÃO","MA","09/2020","85"
"210596","LAGOA GRANDE DO MARANHÃO","MA","08/2020","83"
"210596","LAGOA GRANDE DO MARANHÃO","MA","01/2020","81"
"210596","LAGOA GRANDE DO MARANHÃO","MA","02/2020","81"
"210596","LAGOA GRANDE DO MARANHÃO","MA","03/2020","81"
"210596","LAGOA GRANDE DO MARANHÃO","MA","04/2020","80"
"210596","LAGOA GRANDE DO MARANHÃO","MA","06/2020","82"
"210598","LAJEADO NOVO","MA","01/2020","96"
"210598","LAJEADO NOVO","MA","02/2020","94"
"210598","LAJEADO NOVO","MA","03/2020","97"
"210598","LAJEADO NOVO","MA","04/2020","99"
"210598","LAJEADO NOVO","MA","05/2020","99"
"210598","LAJEADO NOVO","MA","06/2020","99"
"210598","LAJEADO NOVO","MA","07/2020","99"
"210598","LAJEADO NOVO","MA","08/2020","101"
"210598","LAJEADO NOVO","MA","09/2020","101"
"210598","LAJEADO NOVO","MA","10/2020","102"
"210598","LAJEADO NOVO","MA","11/2020","102"
"210598","LAJEADO NOVO","MA","12/2020","100"
"210600","LIMA CAMPOS","MA","05/2020","274"
"210600","LIMA CAMPOS","MA","06/2020","274"
"210600","LIMA CAMPOS","MA","07/2020","271"
"210600","LIMA CAMPOS","MA","12/2020","269"
"210600","LIMA CAMPOS","MA","10/2020","273"
"210600","LIMA CAMPOS","MA","09/2020","273"
"210600","LIMA CAMPOS","MA","01/2020","277"
"210600","LIMA CAMPOS","MA","11/2020","272"
"210600","LIMA CAMPOS","MA","02/2020","277"
"210600","LIMA CAMPOS","MA","08/2020","272"
"210600","LIMA CAMPOS","MA","03/2020","277"
"210600","LIMA CAMPOS","MA","04/2020","273"
"210610","LORETO","MA","06/2020","242"
"210610","LORETO","MA","10/2020","240"
"210610","LORETO","MA","02/2020","238"
"210610","LORETO","MA","01/2020","240"
"210610","LORETO","MA","03/2020","238"
"210610","LORETO","MA","04/2020","238"
"210610","LORETO","MA","05/2020","240"
"210610","LORETO","MA","07/2020","242"
"210610","LORETO","MA","08/2020","241"
"210610","LORETO","MA","11/2020","240"
"210610","LORETO","MA","12/2020","243"
"210610","LORETO","MA","09/2020","240"
"210620","LUÍS DOMINGUES","MA","01/2020","27"
"210620","LUÍS DOMINGUES","MA","03/2020","28"
"210620","LUÍS DOMINGUES","MA","04/2020","28"
"210620","LUÍS DOMINGUES","MA","05/2020","28"
"210620","LUÍS DOMINGUES","MA","10/2020","27"
"210620","LUÍS DOMINGUES","MA","08/2020","28"
"210620","LUÍS DOMINGUES","MA","06/2020","28"
"210620","LUÍS DOMINGUES","MA","07/2020","28"
"210620","LUÍS DOMINGUES","MA","02/2020","28"
"210620","LUÍS DOMINGUES","MA","09/2020","27"
"210620","LUÍS DOMINGUES","MA","11/2020","27"
"210620","LUÍS DOMINGUES","MA","12/2020","28"
"210630","MAGALHÃES DE ALMEIDA","MA","06/2020","72"
"210630","MAGALHÃES DE ALMEIDA","MA","07/2020","72"
"210630","MAGALHÃES DE ALMEIDA","MA","08/2020","71"
"210630","MAGALHÃES DE ALMEIDA","MA","12/2020","70"
"210630","MAGALHÃES DE ALMEIDA","MA","01/2020","70"
"210630","MAGALHÃES DE ALMEIDA","MA","02/2020","69"
"210630","MAGALHÃES DE ALMEIDA","MA","03/2020","71"
"210630","MAGALHÃES DE ALMEIDA","MA","11/2020","71"
"210630","MAGALHÃES DE ALMEIDA","MA","09/2020","73"
"210630","MAGALHÃES DE ALMEIDA","MA","04/2020","71"
"210630","MAGALHÃES DE ALMEIDA","MA","05/2020","71"
"210630","MAGALHÃES DE ALMEIDA","MA","10/2020","73"
"210632","MARACAÇUMÉ","MA","06/2020","712"
"210632","MARACAÇUMÉ","MA","01/2020","704"
"210632","MARACAÇUMÉ","MA","02/2020","706"
"210632","MARACAÇUMÉ","MA","04/2020","709"
"210632","MARACAÇUMÉ","MA","05/2020","713"
"210632","MARACAÇUMÉ","MA","07/2020","717"
"210632","MARACAÇUMÉ","MA","08/2020","720"
"210632","MARACAÇUMÉ","MA","09/2020","730"
"210632","MARACAÇUMÉ","MA","11/2020","731"
"210632","MARACAÇUMÉ","MA","12/2020","730"
"210632","MARACAÇUMÉ","MA","10/2020","731"
"210632","MARACAÇUMÉ","MA","03/2020","706"
"210635","MARAJÁ DO SENA","MA","04/2020","19"
"210635","MARAJÁ DO SENA","MA","05/2020","19"
"210635","MARAJÁ DO SENA","MA","06/2020","19"
"210635","MARAJÁ DO SENA","MA","07/2020","19"
"210635","MARAJÁ DO SENA","MA","08/2020","19"
"210635","MARAJÁ DO SENA","MA","10/2020","19"
"210635","MARAJÁ DO SENA","MA","01/2020","19"
"210635","MARAJÁ DO SENA","MA","11/2020","19"
"210635","MARAJÁ DO SENA","MA","12/2020","19"
"210635","MARAJÁ DO SENA","MA","09/2020","19"
"210635","MARAJÁ DO SENA","MA","02/2020","19"
"210635","MARAJÁ DO SENA","MA","03/2020","19"
"210637","MARANHÃOZINHO","MA","01/2020","78"
"210637","MARANHÃOZINHO","MA","02/2020","78"
"210637","MARANHÃOZINHO","MA","04/2020","79"
"210637","MARANHÃOZINHO","MA","05/2020","79"
"210637","MARANHÃOZINHO","MA","06/2020","80"
"210637","MARANHÃOZINHO","MA","07/2020","81"
"210637","MARANHÃOZINHO","MA","08/2020","85"
"210637","MARANHÃOZINHO","MA","10/2020","87"
"210637","MARANHÃOZINHO","MA","03/2020","79"
"210637","MARANHÃOZINHO","MA","09/2020","87"
"210637","MARANHÃOZINHO","MA","11/2020","87"
"210637","MARANHÃOZINHO","MA","12/2020","87"
"210640","MATA ROMA","MA","11/2020","518"
"210640","MATA ROMA","MA","01/2020","512"
"210640","MATA ROMA","MA","02/2020","510"
"210640","MATA ROMA","MA","03/2020","513"
"210640","MATA ROMA","MA","04/2020","518"
"210640","MATA ROMA","MA","05/2020","518"
"210640","MATA ROMA","MA","07/2020","520"
"210640","MATA ROMA","MA","09/2020","521"
"210640","MATA ROMA","MA","10/2020","520"
"210640","MATA ROMA","MA","12/2020","510"
"210640","MATA ROMA","MA","06/2020","518"
"210640","MATA ROMA","MA","08/2020","522"
"210650","MATINHA","MA","07/2020","329"
"210650","MATINHA","MA","09/2020","333"
"210650","MATINHA","MA","03/2020","325"
"210650","MATINHA","MA","11/2020","333"
"210650","MATINHA","MA","10/2020","334"
"210650","MATINHA","MA","06/2020","331"
"210650","MATINHA","MA","01/2020","324"
"210650","MATINHA","MA","02/2020","324"
"210650","MATINHA","MA","12/2020","332"
"210650","MATINHA","MA","08/2020","329"
"210650","MATINHA","MA","04/2020","330"
"210650","MATINHA","MA","05/2020","332"
"210660","MATÕES","MA","06/2020","297"
"210660","MATÕES","MA","12/2020","293"
"210660","MATÕES","MA","01/2020","296"
"210660","MATÕES","MA","02/2020","295"
"210660","MATÕES","MA","03/2020","294"
"210660","MATÕES","MA","04/2020","294"
"210660","MATÕES","MA","05/2020","295"
"210660","MATÕES","MA","07/2020","296"
"210660","MATÕES","MA","08/2020","298"
"210660","MATÕES","MA","09/2020","298"
"210660","MATÕES","MA","10/2020","295"
"210660","MATÕES","MA","11/2020","294"
"210663","MATÕES DO NORTE","MA","01/2020","22"
"210663","MATÕES DO NORTE","MA","11/2020","27"
